"150";"last decade ive covered many protest vladimir puti";"0.00024";"0.00024";"0.00024";"0.00024";"0.40968";"0.00024";"0.00024";"0.00024";"0.58068";"0.00024";"0.00747";"0.00024"
"151";"ally alexei navalny called supporter stage mass pr";"0.00024";"0.00024";"0.00024";"0.00024";"0.72562";"0.01480";"0.00024";"0.00267";"0.18462";"0.06574";"0.00267";"0.00267"
"152";"tale chest puffing courage one dimensional heroism";"0.00053";"0.00053";"0.00053";"0.00053";"0.23712";"0.00053";"0.00053";"0.02681";"0.32650";"0.00053";"0.00053";"0.40536"
"153";"simmering tension board unexpected drama magnus ca";"0.00023";"0.00023";"0.00023";"0.00023";"0.11304";"0.00474";"0.14463";"0.12432";"0.27098";"0.04535";"0.00023";"0.29580"
"154";"face uphill task presenting chief guardian global ";"0.00025";"0.78773";"0.09869";"0.00025";"0.00025";"0.00025";"0.00025";"0.03811";"0.00025";"0.03306";"0.04064";"0.00025"
"155";"may coincidence russia piling military pressure uk";"0.01940";"0.52272";"0.00017";"0.00017";"0.26582";"0.00017";"0.00017";"0.00017";"0.08231";"0.00017";"0.00017";"0.10853"
"156";"controversial new south wale government investment";"0.00024";"0.12547";"0.00024";"0.16328";"0.00024";"0.22708";"0.00024";"0.00024";"0.18455";"0.00024";"0.29797";"0.00024"
"157";"ian nepomniachtchis feat qualifying magnus carlsen";"0.00016";"0.02126";"0.02288";"0.00016";"0.02451";"0.00016";"0.34421";"0.10565";"0.00016";"0.07968";"0.00016";"0.40101"
"158";"day india started coronavirus vaccination amit meh";"0.00016";"0.15934";"0.35037";"0.00653";"0.00016";"0.00175";"0.00016";"0.00016";"0.06543";"0.41563";"0.00016";"0.00016"
"159";"donald trump heard fiona hill publishing memoir ch";"0.15863";"0.12740";"0.00022";"0.07162";"0.00022";"0.00022";"0.00022";"0.00022";"0.40183";"0.00022";"0.00022";"0.23896"
"160";"vladimir putin ha first time inoculated russia spu";"0.02155";"0.00024";"0.23946";"0.00024";"0.36026";"0.00024";"0.00024";"0.00024";"0.09024";"0.28683";"0.00024";"0.00024"
"161";"day india started coronavirus vaccination amit meh";"0.00016";"0.19436";"0.32012";"0.00812";"0.00016";"0.00016";"0.00016";"0.00016";"0.07657";"0.39971";"0.00016";"0.00016"
"162";"germany ha suspended approval process controversia";"0.00027";"0.19693";"0.00027";"0.00296";"0.08648";"0.00027";"0.00027";"0.00027";"0.00027";"0.00027";"0.71148";"0.00027"
"163";"new focus hypersonic glider weapon reportedly succ";"0.01148";"0.74538";"0.05200";"0.00023";"0.07226";"0.00023";"0.00023";"0.00248";"0.09928";"0.00698";"0.00023";"0.00923"
"164";"uk far alone energy crisis across europe governmen";"0.00021";"0.22469";"0.00021";"0.09127";"0.00021";"0.02139";"0.00657";"0.00021";"0.00021";"0.00021";"0.65460";"0.00021"
"165";"travel company expedia ha stopped selling holiday ";"0.00042";"0.00042";"0.23132";"0.32368";"0.00042";"0.08018";"0.00882";"0.00042";"0.20193";"0.00042";"0.15155";"0.00042"
"166";"ten thousand alexei navalny supporter protested ac";"0.00018";"0.00018";"0.00018";"0.00018";"0.84507";"0.02152";"0.00018";"0.00018";"0.12113";"0.00018";"0.01085";"0.00018"
"167";"russia committed series human right violation war ";"0.05076";"0.00019";"0.00019";"0.00019";"0.85784";"0.06243";"0.00019";"0.00019";"0.02548";"0.00019";"0.00214";"0.00019"
"168";"receding hairline sporting plaid blazer man late g";"0.00010";"0.02301";"0.00010";"0.00010";"0.06503";"0.00105";"0.00773";"0.00010";"0.17962";"0.00010";"0.00105";"0.72202"
"169";"today far coronavirus ha killed least people aroun";"0.00003";"0.00711";"0.53267";"0.00293";"0.03028";"0.00003";"0.01451";"0.00003";"0.01580";"0.39653";"0.00003";"0.00003"
"170";"sun jonas eika translated sherilyn nicolette hellb";"0.00028";"0.00028";"0.01717";"0.00028";"0.00591";"0.00028";"0.00310";"0.01436";"0.40006";"0.02562";"0.01999";"0.51267"
"171";"embassy moscow could stop performing function next";"0.12703";"0.02306";"0.00045";"0.12251";"0.59720";"0.01401";"0.00045";"0.00045";"0.00045";"0.00045";"0.11347";"0.00045"
"172";"analysis total carbon dioxide emission country sin";"0.00016";"0.11106";"0.00669";"0.83676";"0.00016";"0.00016";"0.00016";"0.00016";"0.04093";"0.00016";"0.00016";"0.00342"
"173";"husband wife design duo alexander kozlov anastasia";"0.00020";"0.00020";"0.00020";"0.03496";"0.00020";"0.02065";"0.00020";"0.00020";"0.46627";"0.00020";"0.00020";"0.47649"
"174";"uk country commit long term place afghanistan tony";"0.00043";"0.36607";"0.03444";"0.00043";"0.23002";"0.00043";"0.00043";"0.00043";"0.34906";"0.01743";"0.00043";"0.00043"
"175";"forest least unesco world heritage site become net";"0.00032";"0.00032";"0.00032";"0.85600";"0.00351";"0.00032";"0.00032";"0.00032";"0.10888";"0.00032";"0.02905";"0.00032"
"176";"half mile away bab al hawa border crossing connect";"0.00440";"0.13931";"0.04274";"0.03564";"0.59088";"0.00014";"0.00298";"0.00014";"0.10523";"0.00582";"0.06972";"0.00298"
"177";"relation world great power tenser ever since cold ";"0.00019";"0.68791";"0.00019";"0.00019";"0.20360";"0.01375";"0.00019";"0.00019";"0.08543";"0.00019";"0.00213";"0.00601"
"178";"russia tried influence presidential election proli";"0.63001";"0.19455";"0.00031";"0.00345";"0.16635";"0.00031";"0.00345";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031"
"179";"joe biden returned pre dawn gloom wednesday climat";"0.20387";"0.18504";"0.00017";"0.54622";"0.00017";"0.00188";"0.00017";"0.00531";"0.05666";"0.00017";"0.00017";"0.00017"
"180";"hn strain bird flu ha detected human first time am";"0.00044";"0.00486";"0.42927";"0.33201";"0.00044";"0.00044";"0.00044";"0.00044";"0.00928";"0.19496";"0.02697";"0.00044"
"181";"closing blog thanks following see coronavirus cove";"0.00368";"0.00202";"0.58090";"0.00003";"0.00003";"0.07131";"0.00003";"0.00766";"0.07131";"0.26228";"0.00003";"0.00070"
"182";"strain one anthem give way hybrid version another ";"0.00105";"0.07281";"0.00010";"0.00010";"0.14744";"0.03550";"0.00105";"0.33209";"0.29956";"0.00010";"0.03741";"0.07281"
"183";"russian former journalist held seven month treason";"0.00037";"0.00037";"0.00037";"0.00037";"0.74982";"0.00037";"0.00037";"0.00037";"0.24651";"0.00037";"0.00037";"0.00037"
"184";"blog closed follow coronavirus coverage auckland n";"0.09368";"0.00003";"0.37070";"0.00003";"0.00003";"0.00003";"0.00003";"0.02336";"0.04702";"0.46500";"0.00003";"0.00003"
"185";"future looked unspeakably grim alexei navalnys sup";"0.04002";"0.04868";"0.00017";"0.00537";"0.63254";"0.00017";"0.00017";"0.00017";"0.25485";"0.00017";"0.00017";"0.01750"
"186";"good morning poorer country demanding richer natio";"0.05998";"0.07495";"0.10351";"0.24089";"0.06134";"0.08311";"0.00150";"0.00014";"0.31706";"0.03414";"0.02326";"0.00014"
"187";"global energy market facing perfect storm demand e";"0.05987";"0.03562";"0.00951";"0.09530";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.09344";"0.70515";"0.00019"
"188";"closing live blog read full story thank reading al";"0.05715";"0.00009";"0.00009";"0.03257";"0.51975";"0.07470";"0.00009";"0.00009";"0.12123";"0.01852";"0.00009";"0.17565"
"189";"thanks following along blog closed catch latest co";"0.01370";"0.03843";"0.55776";"0.00036";"0.00198";"0.00003";"0.00003";"0.00003";"0.04656";"0.31143";"0.01598";"0.01370"
"190";"joe biden delivered remark russia comment come hou";"0.73134";"0.00003";"0.03798";"0.00036";"0.12742";"0.00036";"0.00168";"0.00003";"0.00003";"0.08815";"0.01257";"0.00003"
"191";"joe biden delivered remark russia comment come hou";"0.72804";"0.00003";"0.01950";"0.00036";"0.12445";"0.00003";"0.00432";"0.00003";"0.00003";"0.11257";"0.01059";"0.00003"
"192";"chief mi warn activity china russia hostile state ";"0.00034";"0.31753";"0.10948";"0.00034";"0.26978";"0.29707";"0.00034";"0.00034";"0.00034";"0.00034";"0.00034";"0.00375"
"193";"russian analyst main source christopher steele dos";"0.57103";"0.00025";"0.00025";"0.00025";"0.18290";"0.21842";"0.00025";"0.00025";"0.02562";"0.00025";"0.00025";"0.00025"
"194";"european sanction russia may announced next week e";"0.00022";"0.74486";"0.00022";"0.00022";"0.25067";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00246";"0.00022"
"195";"uk energy system ha plunged chaos perfect storm ma";"0.00015";"0.00015";"0.00015";"0.08067";"0.01534";"0.00015";"0.00015";"0.00015";"0.03358";"0.00015";"0.86919";"0.00015"
"196";"china factory activity ha shrunk unexpectedly amid";"0.00035";"0.00382";"0.00035";"0.00035";"0.03158";"0.00035";"0.00035";"0.00382";"0.00035";"0.04198";"0.91638";"0.00035"
"197";"russia fired missile one satellite weekend explosi";"0.01099";"0.00035";"0.00035";"0.36180";"0.12792";"0.00035";"0.00390";"0.00035";"0.39015";"0.00035";"0.10312";"0.00035"
"198";"craig ungers new book ha already made headline new";"0.17241";"0.00393";"0.00019";"0.00019";"0.08255";"0.05822";"0.00019";"0.00393";"0.24541";"0.00206";"0.00019";"0.43074"
"199";"russia sputnik v vaccine ha yet win eu regulatory ";"0.00013";"0.34605";"0.00013";"0.00013";"0.13951";"0.00013";"0.00013";"0.00013";"0.00013";"0.51330";"0.00013";"0.00013"
"200";"russian head poll beginning friday parliamentary e";"0.12201";"0.40130";"0.00021";"0.00021";"0.42860";"0.00021";"0.00021";"0.01071";"0.00021";"0.00021";"0.03591";"0.00021"
"201";"joe biden ha phoned leader ukraine nine eastern eu";"0.00021";"0.50321";"0.00021";"0.00021";"0.47967";"0.00021";"0.00235";"0.00878";"0.00021";"0.00021";"0.00021";"0.00449"
"202";"vladimir putin personally authorised secret spy ag";"0.10451";"0.19809";"0.00010";"0.00010";"0.39411";"0.23848";"0.00010";"0.00108";"0.05723";"0.00010";"0.00010";"0.00601"
"203";"recap joe biden visited small black owned union fr";"0.67772";"0.03960";"0.00003";"0.03323";"0.10398";"0.04832";"0.00003";"0.00003";"0.07448";"0.02250";"0.00003";"0.00003"
"204";"italian prime minister mario draghi belief close g";"0.00017";"0.48990";"0.00690";"0.00017";"0.44615";"0.00017";"0.00017";"0.00858";"0.00185";"0.00017";"0.04561";"0.00017"
"205";"seemed wales hope qualifying world cup danger drif";"0.00024";"0.00024";"0.00024";"0.00024";"0.08135";"0.00024";"0.00024";"0.88526";"0.03125";"0.00024";"0.00024";"0.00024"
"206";"release today first part intergovernmental panel c";"0.00019";"0.11405";"0.00019";"0.75666";"0.00212";"0.00019";"0.00019";"0.00598";"0.06966";"0.00791";"0.04265";"0.00019"
"207";"food drug administration fda authorised pfizerbion";"0.00003";"0.02607";"0.57910";"0.00003";"0.01038";"0.00037";"0.00003";"0.00003";"0.03207";"0.34580";"0.00003";"0.00604"
"208";"joe biden russian president vladimir putin held vi";"0.51570";"0.17726";"0.00003";"0.00003";"0.28815";"0.00003";"0.00260";"0.00003";"0.00003";"0.00099";"0.01510";"0.00003"
"209";"robert page wale manager ha questioned uefas decis";"0.00042";"0.00042";"0.00042";"0.00042";"0.10118";"0.00042";"0.00042";"0.55877";"0.27330";"0.06339";"0.00042";"0.00042"
"210";"vladimir putin ha told boris johnson want immediat";"0.00021";"0.46711";"0.00021";"0.05539";"0.47559";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021"
"211";"british police involved case british embassy emplo";"0.00029";"0.00029";"0.00911";"0.00029";"0.44709";"0.47942";"0.00029";"0.00029";"0.06202";"0.00029";"0.00029";"0.00029"
"212";"coolly furious essay published book form hugh trev";"0.01279";"0.00174";"0.00016";"0.00016";"0.10597";"0.06807";"0.00016";"0.00016";"0.36181";"0.00016";"0.00016";"0.44867"
"213";"russian government ha silenced opposition voice ap";"0.20217";"0.13150";"0.00025";"0.00025";"0.58329";"0.00025";"0.00025";"0.00025";"0.08102";"0.00025";"0.00025";"0.00025"
"214";"eu leader unite warning vladimir putin massive con";"0.00034";"0.52541";"0.00711";"0.00034";"0.46443";"0.00034";"0.00034";"0.00034";"0.00034";"0.00034";"0.00034";"0.00034"
"215";"joe biden ha considering sending troop defend ukra";"0.09160";"0.36822";"0.00026";"0.00026";"0.53784";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026"
"216";"liu boming took dizzy view around lay inky vastnes";"0.00011";"0.23140";"0.00970";"0.29855";"0.13441";"0.00011";"0.00011";"0.00757";"0.22714";"0.00117";"0.02462";"0.06512"
"217";"bbc news executive vowed saturday night continue r";"0.00028";"0.18174";"0.00028";"0.00865";"0.58654";"0.03936";"0.00028";"0.00028";"0.18174";"0.00028";"0.00028";"0.00028"
"218";"sixteen member afghan family fled taliban death th";"0.03415";"0.02058";"0.03641";"0.00023";"0.59950";"0.00023";"0.00023";"0.02284";"0.28517";"0.00023";"0.00023";"0.00023"
"219";"invasion mosquito defeated russia world title chal";"0.00591";"0.00019";"0.02118";"0.00019";"0.00019";"0.00019";"0.27108";"0.29779";"0.00401";"0.04597";"0.00782";"0.34548"
"220";"donald trump cultivated russian asset year proved ";"0.32326";"0.00019";"0.00209";"0.00019";"0.20163";"0.03250";"0.00019";"0.00019";"0.18073";"0.00969";"0.00019";"0.24914"
"221";"last time journalist nobel prize journalist carl v";"0.00015";"0.11586";"0.00015";"0.00015";"0.53085";"0.00015";"0.00015";"0.00015";"0.26859";"0.00015";"0.00015";"0.08346"
"222";"joe biden vladimir putin held virtual summit tuesd";"0.00020";"0.42015";"0.00414";"0.00020";"0.53647";"0.00020";"0.00020";"0.00020";"0.01203";"0.00020";"0.02583";"0.00020"
"223";"opposition indispensable democracy unacceptable vl";"0.01458";"0.36664";"0.00036";"0.00036";"0.56935";"0.00036";"0.00036";"0.00036";"0.04303";"0.00036";"0.00036";"0.00391"
"224";"joe biden vladimir putin due hold talk near future";"0.00021";"0.37479";"0.00021";"0.00021";"0.62307";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021"
"225";"year german chancellor angela merkel ha gained rep";"0.00013";"0.76664";"0.00769";"0.00013";"0.12998";"0.00013";"0.00013";"0.00013";"0.08838";"0.00013";"0.00643";"0.00013"
"226";"month attorney general donald trump bill barr play";"0.66938";"0.00017";"0.00017";"0.00017";"0.00017";"0.07489";"0.00515";"0.00017";"0.11807";"0.00017";"0.00017";"0.13135"
"227";"vladimir putin ha confirmed attend opening winter ";"0.00029";"0.51883";"0.00029";"0.00029";"0.42034";"0.01188";"0.03505";"0.00029";"0.00029";"0.00898";"0.00319";"0.00029"
"228";"every morning evening last day shift young village";"0.00021";"0.00021";"0.00021";"0.46430";"0.18291";"0.00021";"0.00021";"0.00021";"0.27110";"0.08001";"0.00021";"0.00021"
"229";"gunshot echo forest belarusian soldier fire warnin";"0.00018";"0.13419";"0.00018";"0.04908";"0.71188";"0.00199";"0.00018";"0.00018";"0.09797";"0.00018";"0.00018";"0.00380"
"230";"idea visited alien seems much contemplate thesis e";"0.09910";"0.35601";"0.00593";"0.07086";"0.17532";"0.00593";"0.00028";"0.00028";"0.28543";"0.00028";"0.00028";"0.00028"
"231";"russia sputnik v vaccine appears gaining acceptanc";"0.00021";"0.00021";"0.00021";"0.02816";"0.14424";"0.00021";"0.00236";"0.00021";"0.04321";"0.76548";"0.01526";"0.00021"
"232";"journalist maria ressa dmitry muratov received nob";"0.02886";"0.03364";"0.02648";"0.02171";"0.59661";"0.12428";"0.00024";"0.00024";"0.15530";"0.00262";"0.00024";"0.00978"
"233";"even vladimir putin ha built invasion force border";"0.02662";"0.43499";"0.00020";"0.00020";"0.51625";"0.00020";"0.00427";"0.01443";"0.00020";"0.00020";"0.00020";"0.00223"
"234";"joe biden hosted angela merkel white house thursda";"0.31773";"0.59995";"0.00024";"0.00024";"0.06844";"0.00024";"0.00024";"0.00024";"0.00024";"0.01199";"0.00024";"0.00024"
"235";"question prodigy let put much pressure lovable cla";"0.00024";"0.00024";"0.00263";"0.00024";"0.00024";"0.00741";"0.00024";"0.54304";"0.43066";"0.00024";"0.01220";"0.00263"
"236";"misha novitskyi question whether russia invade ukr";"0.01776";"0.05893";"0.00012";"0.00012";"0.54470";"0.00247";"0.00129";"0.02011";"0.23183";"0.00012";"0.00129";"0.12127"
"237";"russian responsible arrest sentencing persecution ";"0.00304";"0.27084";"0.00028";"0.00028";"0.69050";"0.00028";"0.00304";"0.00028";"0.00028";"0.03065";"0.00028";"0.00028"
"238";"double negative common grammatical elephant trap c";"0.42467";"0.00056";"0.03404";"0.00056";"0.05078";"0.11217";"0.02288";"0.00056";"0.35212";"0.00056";"0.00056";"0.00056"
"239";"arrest british citizen berlin allegedly spying rus";"0.00901";"0.00022";"0.00022";"0.00022";"0.47913";"0.22210";"0.00022";"0.00461";"0.17157";"0.00022";"0.02658";"0.08590"
"240";"germany new foreign minister annalena baerbock ha ";"0.00207";"0.63957";"0.00019";"0.00019";"0.20577";"0.00019";"0.00396";"0.00019";"0.00019";"0.00019";"0.14730";"0.00019"
"241";"justice department ha recovered majority multimill";"0.35557";"0.00029";"0.00029";"0.01184";"0.12449";"0.41046";"0.00029";"0.01473";"0.00029";"0.00029";"0.08117";"0.00029"
"242";"key group leading g nation committed climate targe";"0.00018";"0.25009";"0.00198";"0.71935";"0.00557";"0.00018";"0.00378";"0.00018";"0.00018";"0.00198";"0.01636";"0.00018"
"243";"kirill serebrennikov russian theatre film director";"0.00038";"0.00038";"0.03823";"0.00416";"0.16313";"0.00038";"0.00038";"0.00038";"0.39402";"0.00038";"0.00038";"0.39780"
"244";"yamal europe gas pipeline pipeline owned russia st";"0.00046";"0.04629";"0.00046";"0.01421";"0.21586";"0.00046";"0.00046";"0.00046";"0.00046";"0.00046";"0.71998";"0.00046"
"245";"video russian prison hospital almost horrific desc";"0.00019";"0.00019";"0.00019";"0.00019";"0.54384";"0.18531";"0.00019";"0.00019";"0.26910";"0.00019";"0.00019";"0.00019"
"246";"joe biden preparing virtual summit vladimir putin ";"0.09446";"0.38315";"0.00020";"0.00020";"0.43421";"0.00412";"0.00020";"0.00020";"0.07679";"0.00020";"0.00609";"0.00020"
"247";"moscow ha recorded highest covid daily death toll ";"0.00018";"0.00018";"0.44247";"0.00018";"0.00198";"0.00018";"0.00018";"0.00557";"0.00018";"0.54854";"0.00018";"0.00018"
"248";"two version men national team depending ask usmnt ";"0.00018";"0.01115";"0.00018";"0.00018";"0.00018";"0.00018";"0.07694";"0.57950";"0.33096";"0.00018";"0.00018";"0.00018"
"249";"delta variant delta variant also known lineage b v";"0.00046";"0.00046";"0.63002";"0.01870";"0.03239";"0.00046";"0.00046";"0.00046";"0.00046";"0.31524";"0.00046";"0.00046"
"250";"cute furry could become uk next major non native p";"0.04884";"0.00037";"0.00037";"0.73863";"0.00410";"0.02274";"0.00037";"0.00037";"0.00037";"0.09359";"0.04884";"0.04139"
"251";"wasnt even supposed charge pandemic happened kaspe";"0.00023";"0.00023";"0.00701";"0.00701";"0.04093";"0.00023";"0.00023";"0.58820";"0.33718";"0.00023";"0.00023";"0.01832"
"252";"hoping pressure russia china arab gulf state may y";"0.00024";"0.81158";"0.00024";"0.00024";"0.11755";"0.00024";"0.00024";"0.00269";"0.00024";"0.00024";"0.06623";"0.00024"
